position,person,personID,start,end
Minister of Finance,Makis Keravnos,Q6739743,2004-05-19,2005-08-30
Minister of Finance,Michalis Sarris,Q8555045,2005-08-31,2008-02-28
Minister of Finance,Harilaos Stavrakis,Q2957763,2008-02-29,2011-08-05
Minister of Finance,Kikis Kazamias,Q6406296,2011-08-06,2012-03-23
Minister of Finance,Vasos Shiarly,Q7916977,2012-03-24,2013-03-01
Minister of Finance,Michalis Sarris,Q8555045,2013-03-02,2013-04-02
Minister of Finance,Haris Georgiades,Q12885971,2013-04-03,2019-12-03
Minister of Finance,Konstantinos Petrides,Q50364730,2019-12-03,
Minister of Foreign Affairs,Ioannis Kasoulidis,Q1671928,1997-04-09,2003-02-28
Minister of Foreign Affairs,Georgios Iacovou,Q446439,2003-03-01,2006-06-12
Minister of Foreign Affairs,Giorgos Lillikas,Q694791,2006-06-13,2007-07-16
Minister of Foreign Affairs,Erato Kozakou Marcoullis,Q2075776,2007-07-16,2008-03-01
Minister of Foreign Affairs,Markos Kyprianou,Q511455,2008-03-01,2011-08-05
Minister of Foreign Affairs,Erato Kozakou Marcoullis,Q2075776,2011-08-05,2013-02-28
Minister of Foreign Affairs,Ioannis Kasoulidis,Q1671928,2013-03-01,2018-02-28
Minister of Foreign Affairs,Nikos Christodoulides,Q48905549,2018-03-01,2022-01-11
Minister of Foreign Affairs,Ioannis Kasoulidis,Q1671928,2022-01-11,
Minister of Health,Frixos Savvides,Q65600636,1999-08-25,2003-02-28
Minister of Health,Ntina Akkelidou,Q65600628,2003-03-01,2004-11-26
Minister of Health,Andreas Christou,Q4755398,2004-12-01,2005-01-31
Minister of Health,Andreas Gavrielides,Q65600635,2005-02-01,2006-06-12
Minister of Health,Haris Charlampous,Q12885978,2006-06-13,2007-07-15
Minister of Health,Kostas Kadis,Q5175045,2007-07-16,2008-02-28
Minister of Health,Christos Patsalides,Q5113581,2008-02-29,2011-08-04
Minister of Health,Stavros Malas,Q4854609,2011-08-05,2012-10-14
Minister of Health,Androula Agrotou,Q16331005,2012-10-15,2013-02-28
Minister of Health,Petros Petrides,Q66720592,2013-03-01,2014-03-13
Minister of Health,Philippos Patsalis,Q66581888,2014-03-14,2015-07-20
Minister of Health,Giorgos Pamporides,Q48232669,2015-07-27,2018-02-28
Minister of Health,Konstantinos Ioannou,Q50364756,2018-03-01,2021-07-01
Minister of Health,Michalis Catzipantela,Q107355967,2021-07-02,
Minister of Interior,Christodoulos Christodoulou,Q5111627,1999-03-19,2002-05-08
Minister of Interior,Andreas Panayiotou,Q65800420,2002-05-09,2003-02-28
Minister of Interior,Andreas Christou,Q4755398,2003-03-01,2006-09-07
Minister of Interior,Neoklis Sylikiotis,Q16330441,2006-09-08,2007-07-15
Minister of Interior,Christos Patsalides,Q5113581,2007-07-16,2008-02-29
Minister of Interior,Neoklis Sylikiotis,Q16330441,2008-03-01,2012-03-20
Minister of Interior,Eleni Mavrou,Q2792539,2012-03-20,2013-02-28
Minister of Interior,Sokratis Hasicos,Q29996727,2013-03-01,2017-05-10
Minister of Interior,Konstantinos Petrides,Q50364730,2017-05-11,2019-12-03
Minister of Interior,Nikos Nouris,Q65091940,2019-12-03,
Minister of Justice and Public Order,Nikos Koshis,Q65952731,1997-04-09,2002-09-24
Minister of Justice and Public Order,Alekos Siampos,Q65787461,2002-09-26,2003-02-28
Minister of Justice and Public Order,Doros Theodorou,Q65786376,2003-03-01,2006-06-13
Minister of Justice and Public Order,Sophocles Sophocleous,Q9339154,2006-06-13,2008-02-29
Minister of Justice and Public Order,Kipros Chrysostomides,Q6452296,2008-02-29,2008-12-17
Minister of Justice and Public Order,Loucas Louca,Q65553110,2008-12-22,2013-02-28
Minister of Justice and Public Order,Ionas Nicolaou,Q16329342,2013-03-01,2019-05-31
Minister of Justice and Public Order,George L. Savvides,Q65553109,2019-05-31,2020-06-28
Minister of Justice and Public Order,Emili Yioliti,Q96745552,2020-06-29,2021-06-17
Minister of Justice and Public Order,Stephi Drakou,Q107355932,2021-07-02,
Minister of Labour and Social Insurancee,Andreas Moushiouttas,Q65984235,1998-02-28,2003-02-28
Minister of Labour and Social Insurancee,Makis Keravnos,Q6739743,2003-03-03,2004-05-18
Minister of Labour and Social Insurancee,Christos Taliadoros,Q66733458,2004-05-18,2006-06-08
Minister of Labour and Social Insurancee,Antonis Vassiliou,Q65625492,2006-06-09,2008-02-29
Minister of Labour and Social Insurancee,Sotiroula Charalambous,Q12885108,2008-02-29,2013-02-28
Minister of Labour and Social Insurancee,Haris Georgiades,Q12885971,2013-03-01,2013-04-03
Minister of Labour and Social Insurancee,Zéta Aimilianídou,Q50364839,2013-04-04,2014-04-14
Minister of Labour and Social Insurance,Zéta Aimilianídou,Q50364839,2022-03-17,2022-06-06
Minister of Labour and Social Insurance,Kyriakos Kousios,Q77253021,2022-06-27,
"Minister of Labour, Welfare and Social Insurance",Zéta Aimilianídou,Q50364839,2014-04-14,2022-03-17
"Minister of Transport, Communications and Works",Marios Demetriades,Q16208000,2015-04-09,2018-02-28
"Minister of Transport, Communications and Works",Vasiliki Anastasiadou,Q57087744,2018-03-01,2019-12-03
"Minister of Transport, Communications and Works",Yannis Karousos,Q56459522,2019-12-03,
Secretary of the Council of Ministers,Theodosis A. Tsiolas,Q109497781,2018-03-01,
Deputy Minister for European Affairs,Andreas D. Mavroyiannis,Q2846453,2011-10-17,2013-01-31
"Deputy Minister of Research, Innovation and Digital Policy",Kyriakos Kokkinos,Q86705341,2020-03-01,
Deputy Minister of Shipping,Natasa Pilides,Q86709198,2018-03-01,2020-07-10
Deputy Minister of Shipping,Vasilis Dimitriadis,Q97131330,2020-07-10,
Deputy Minister of Social Welfare,Anastasia Anthousi,Q107353685,2021-07-09,
Deputy Minister of Tourism,Savvas Perdios,Q86693722,2019-01-02,
Deputy Minister to the President,Pantelis Kouros,Q88414270,1993-04-30,2003-02-28
Deputy Minister to the President,Christodoulos Pashiardis,Q12886217,2003-03-01,2007-05-11
Deputy Minister to the President,Georgios Hatzianastasiou,Q88410680,2007-05-11,2008-02-28
Deputy Minister to the President,Titos Christofides,Q88410296,2008-03-03,2013-02-28
Deputy Minister to the President,Konstantinos Petrides,Q50364730,2013-03-01,2017-05-08
Deputy Minister to the President,Vasilis Palmas,Q65581238,2017-05-08,2022-02-02
Deputy Minister to the President,Kyriakos Kousios,Q77253021,2022-02-02,2022-06-27
Deputy Minister to the President,Petros Dimitriou,Q49785508,2022-06-27,
Government Spokesperson,Michalis Papapetrou,Q6835924,1999-08-25,2003-02-28
Government Spokesperson,Kipros Chrysostomides,Q6452296,2003-03-01,2006-01-15
Government Spokesperson,Giorgos Lillikas,Q694791,2006-01-15,2006-06-13
Government Spokesperson,Christodoulos Pashiardis,Q12886217,2006-06-13,2007-05-11
Government Spokesperson,Vasilis Palmas,Q65581238,2007-05-11,2008-03-02
Government Spokesperson,Stefanos Stefanou,Q12884748,2008-03-03,2013-02-28
Government Spokesperson,Christos Stylianides,Q17266735,2013-03-01,2014-04-11
Government Spokesperson,Nikos Christodoulides,Q48905549,2014-04-11,2018-02-28
Government Spokesperson,Prodromos Prodromou,Q65553792,2018-03-01,2019-12-03
Government Spokesperson,Kyriakos Kousios,Q77253021,2019-12-03,2021-07-01
Government Spokesperson,Marios Pelekanos,Q107355506,2021-07-02,
Deputy Government Spokesperson,Niovi Parisinou,Q109497789,2018-03-01,
President of the House of Representatives,Spiros Kyprianou,Q552389,1996-06-06,2001-06-06
President of the House of Representatives,Dimitris Christofias,Q57334,2001-06-07,2006-05-31
President of the House of Representatives,Dimitris Christofias,Q57334,2006-06-01,2008-02-28
President of the House of Representatives,Marios Garoyian,Q2634360,2008-03-07,2011-06-02
President of the House of Representatives,Yannakis Omirou,Q8053482,2011-06-02,2016-06-01
President of the House of Representatives,Dimitris Syllouris,Q12875947,2016-06-02,2020-10-15
President of the House of Representatives,Adamos Adamou,Q351655,2020-10-23,2021-06-09
President of the House of Representatives,Annita Demetriou,Q47984268,2021-06-10,
Attorney General,Alekos Markides,Q4714305,1995-02-01,2003-04-23
Attorney General,Solon Nikitas,Q7558822,2003,2005-05-03
Attorney General,Petros Clerides,Q23881099,2005-05-06,2013-09-15
Attorney General,Kostas Clerides,Q23881194,2013-09-16,2020-06-26
Attorney General,George L. Savvides,Q65553109,2020-06-29,
Deputy Attorney General,Akis Papasavvas,Q96659412,2008,2013
Deputy Attorney General,Rikkos Erotokritou,Q65636964,2013-07-09,2015-10-02
Deputy Attorney General,Savvas Angelides,Q50364734,2020-06-29,
Chief of the General Staff,Demokritos Zervakis,Q109497893,2020-03-18,
ambassador to Greece,Christodoulos Pashiardis,Q12886217,1998-04,2001-12
ambassador to Greece,Kyriakos Kenevezos,Q66689086,2014-07,
ambassador to Hungary,Vassos Chamberlain,Q16167349,2009,2013
ambassador to Kenya,Vassos Chamberlain,Q16167349,2005,2009
ambassador to Ukraine,Vassos Chamberlain,Q16167349,2013,2016
ambassador to the United States of America,Erato Kozakou Marcoullis,Q2075776,1998,2003
